30.250000 14.375000 24.000000 0.000000 0.000000 1.000000
30.285713 12.303572 24.000000 0.000000 0.000000 1.000000
53.500000 14.375000 24.000000 0.000000 0.000000 1.000000
30.285713 12.303572 24.000000 0.000000 0.000000 1.000000
53.535713 12.303572 24.000000 0.000000 0.000000 1.000000
53.500000 14.375000 24.000000 0.000000 0.000000 1.000000
53.500000 14.375000 24.000000 0.999851 0.017238 0.000000
53.535713 12.303572 24.000000 0.999851 0.017238 0.000000
53.500000 14.375000 -24.750000 0.999851 0.017238 0.000000
53.535713 12.303572 24.000000 0.999851 0.017238 0.000000
53.535713 12.303572 -24.750000 0.999851 0.017238 0.000000
53.500000 14.375000 -24.750000 0.999851 0.017238 0.000000
53.500000 14.375000 -24.750000 0.000000 0.000000 -1.000000
53.535713 12.303572 -24.750000 0.000000 0.000000 -1.000000
30.250000 14.375000 -24.750000 0.000000 0.000000 -1.000000
53.535713 12.303572 -24.750000 0.000000 0.000000 -1.000000
30.285713 12.303572 -24.750000 0.000000 0.000000 -1.000000
30.250000 14.375000 -24.750000 0.000000 0.000000 -1.000000
30.250000 14.375000 -24.750000 -0.999851 -0.017238 0.000000
30.285713 12.303572 -24.750000 -0.999851 -0.017238 0.000000
30.250000 14.375000 24.000000 -0.999851 -0.017238 0.000000
30.285713 12.303572 -24.750000 -0.999851 -0.017238 0.000000
30.285713 12.303572 24.000000 -0.999851 -0.017238 0.000000
30.250000 14.375000 24.000000 -0.999851 -0.017238 0.000000
30.250000 14.375000 -24.750000 0.000000 1.000000 0.000000
30.250000 14.375000 24.000000 0.000000 1.000000 0.000000
53.500000 14.375000 -24.750000 0.000000 1.000000 0.000000
30.250000 14.375000 24.000000 0.000000 1.000000 0.000000
53.500000 14.375000 24.000000 0.000000 1.000000 0.000000
53.500000 14.375000 -24.750000 0.000000 1.000000 0.000000
30.285713 12.303572 24.000000 0.000000 -1.000000 0.000000
30.285713 12.303572 -24.750000 0.000000 -1.000000 0.000000
53.535713 12.303572 24.000000 0.000000 -1.000000 0.000000
30.285713 12.303572 -24.750000 0.000000 -1.000000 0.000000
53.535713 12.303572 -24.750000 0.000000 -1.000000 0.000000
53.535713 12.303572 24.000000 0.000000 -1.000000 0.000000
31.229176 12.448053 -22.586191 0.000000 0.000000 1.000000
31.251904 -1.142857 -22.586191 0.000000 0.000000 1.000000
32.014889 12.448053 -22.586191 0.000000 0.000000 1.000000
31.251904 -1.142857 -22.586191 0.000000 0.000000 1.000000
32.037617 -1.142857 -22.586191 0.000000 0.000000 1.000000
32.014889 12.448053 -22.586191 0.000000 0.000000 1.000000
32.014889 12.448053 -22.586191 0.999999 0.001672 0.000000
32.037617 -1.142857 -22.586191 0.999999 0.001672 0.000000
32.014889 12.448052 -23.586191 0.999999 0.001672 0.000000
32.037617 -1.142857 -22.586191 0.999999 0.001672 0.000000
32.037617 -1.142857 -23.586191 0.999999 0.001672 0.000000
32.014889 12.448052 -23.586191 0.999999 0.001672 0.000000
32.014889 12.448052 -23.586191 0.000000 0.000000 -1.000000
32.037617 -1.142857 -23.586191 0.000000 0.000000 -1.000000
31.229176 12.448052 -23.586191 0.000000 0.000000 -1.000000
32.037617 -1.142857 -23.586191 0.000000 0.000000 -1.000000
31.251904 -1.142857 -23.586191 0.000000 0.000000 -1.000000
31.229176 12.448052 -23.586191 0.000000 0.000000 -1.000000
31.229176 12.448052 -23.586191 -0.999999 -0.001672 0.000000
31.251904 -1.142857 -23.586191 -0.999999 -0.001672 0.000000
31.229176 12.448053 -22.586191 -0.999999 -0.001672 0.000000
31.251904 -1.142857 -23.586191 -0.999999 -0.001672 0.000000
31.251904 -1.142857 -22.586191 -0.999999 -0.001672 0.000000
31.229176 12.448053 -22.586191 -0.999999 -0.001672 0.000000
31.229176 12.448052 -23.586191 0.000000 1.000000 0.000000
31.229176 12.448053 -22.586191 0.000000 1.000000 0.000000
32.014889 12.448052 -23.586191 0.000000 1.000000 0.000000
31.229176 12.448053 -22.586191 0.000000 1.000000 0.000000
32.014889 12.448053 -22.586191 0.000000 1.000000 0.000000
32.014889 12.448052 -23.586191 0.000000 1.000000 0.000000
31.251904 -1.142857 -22.586191 0.000000 -1.000000 0.000000
31.251904 -1.142857 -23.586191 0.000000 -1.000000 0.000000
32.037617 -1.142857 -22.586191 0.000000 -1.000000 0.000000
31.251904 -1.142857 -23.586191 0.000000 -1.000000 0.000000
32.037617 -1.142857 -23.586191 0.000000 -1.000000 0.000000
32.037617 -1.142857 -22.586191 0.000000 -1.000000 0.000000
51.724415 12.448053 -22.641428 0.000000 0.000000 1.000000
51.747143 -1.142857 -22.641428 0.000000 0.000000 1.000000
52.510128 12.448053 -22.641428 0.000000 0.000000 1.000000
51.747143 -1.142857 -22.641428 0.000000 0.000000 1.000000
52.532856 -1.142857 -22.641428 0.000000 0.000000 1.000000
52.510128 12.448053 -22.641428 0.000000 0.000000 1.000000
52.510128 12.448053 -22.641428 0.999999 0.001672 0.000000
52.532856 -1.142857 -22.641428 0.999999 0.001672 0.000000
52.510128 12.448052 -23.641428 0.999999 0.001672 0.000000
52.532856 -1.142857 -22.641428 0.999999 0.001672 0.000000
52.532856 -1.142857 -23.641428 0.999999 0.001672 0.000000
52.510128 12.448052 -23.641428 0.999999 0.001672 0.000000
52.510128 12.448052 -23.641428 0.000000 0.000000 -1.000000
52.532856 -1.142857 -23.641428 0.000000 0.000000 -1.000000
51.724415 12.448052 -23.641428 0.000000 0.000000 -1.000000
52.532856 -1.142857 -23.641428 0.000000 0.000000 -1.000000
51.747143 -1.142857 -23.641428 0.000000 0.000000 -1.000000
51.724415 12.448052 -23.641428 0.000000 0.000000 -1.000000
51.724415 12.448052 -23.641428 -0.999999 -0.001672 0.000000
51.747143 -1.142857 -23.641428 -0.999999 -0.001672 0.000000
51.724415 12.448053 -22.641428 -0.999999 -0.001672 0.000000
51.747143 -1.142857 -23.641428 -0.999999 -0.001672 0.000000
51.747143 -1.142857 -22.641428 -0.999999 -0.001672 0.000000
51.724415 12.448053 -22.641428 -0.999999 -0.001672 0.000000
51.724415 12.448052 -23.641428 0.000000 1.000000 0.000000
51.724415 12.448053 -22.641428 0.000000 1.000000 0.000000
52.510128 12.448052 -23.641428 0.000000 1.000000 0.000000
51.724415 12.448053 -22.641428 0.000000 1.000000 0.000000
52.510128 12.448053 -22.641428 0.000000 1.000000 0.000000
52.510128 12.448052 -23.641428 0.000000 1.000000 0.000000
51.747143 -1.142857 -22.641428 0.000000 -1.000000 0.000000
51.747143 -1.142857 -23.641428 0.000000 -1.000000 0.000000
52.532856 -1.142857 -22.641428 0.000000 -1.000000 0.000000
51.747143 -1.142857 -23.641428 0.000000 -1.000000 0.000000
52.532856 -1.142857 -23.641428 0.000000 -1.000000 0.000000
52.532856 -1.142857 -22.641428 0.000000 -1.000000 0.000000
51.288223 12.448053 22.234760 0.000000 0.000000 1.000000
51.310951 -1.142857 22.234760 0.000000 0.000000 1.000000
52.073936 12.448053 22.234760 0.000000 0.000000 1.000000
51.310951 -1.142857 22.234760 0.000000 0.000000 1.000000
52.096664 -1.142857 22.234760 0.000000 0.000000 1.000000
52.073936 12.448053 22.234760 0.000000 0.000000 1.000000
52.073936 12.448053 22.234760 0.999999 0.001672 0.000000
52.096664 -1.142857 22.234760 0.999999 0.001672 0.000000
52.073936 12.448052 21.234762 0.999999 0.001672 0.000000
52.096664 -1.142857 22.234760 0.999999 0.001672 0.000000
52.096664 -1.142857 21.234762 0.999999 0.001672 0.000000
52.073936 12.448052 21.234762 0.999999 0.001672 0.000000
52.073936 12.448052 21.234762 0.000000 0.000000 -1.000000
52.096664 -1.142857 21.234762 0.000000 0.000000 -1.000000
51.288223 12.448052 21.234762 0.000000 0.000000 -1.000000
52.096664 -1.142857 21.234762 0.000000 0.000000 -1.000000
51.310951 -1.142857 21.234762 0.000000 0.000000 -1.000000
51.288223 12.448052 21.234762 0.000000 0.000000 -1.000000
51.288223 12.448052 21.234762 -0.999999 -0.001672 0.000000
51.310951 -1.142857 21.234762 -0.999999 -0.001672 0.000000
51.288223 12.448053 22.234760 -0.999999 -0.001672 0.000000
51.310951 -1.142857 21.234762 -0.999999 -0.001672 0.000000
51.310951 -1.142857 22.234760 -0.999999 -0.001672 0.000000
51.288223 12.448053 22.234760 -0.999999 -0.001672 0.000000
51.288223 12.448052 21.234762 0.000000 1.000000 0.000000
51.288223 12.448053 22.234760 0.000000 1.000000 0.000000
52.073936 12.448052 21.234762 0.000000 1.000000 0.000000
51.288223 12.448053 22.234760 0.000000 1.000000 0.000000
52.073936 12.448053 22.234760 0.000000 1.000000 0.000000
52.073936 12.448052 21.234762 0.000000 1.000000 0.000000
51.310951 -1.142857 22.234760 0.000000 -1.000000 0.000000
51.310951 -1.142857 21.234762 0.000000 -1.000000 0.000000
52.096664 -1.142857 22.234760 0.000000 -1.000000 0.000000
51.310951 -1.142857 21.234762 0.000000 -1.000000 0.000000
52.096664 -1.142857 21.234762 0.000000 -1.000000 0.000000
52.096664 -1.142857 22.234760 0.000000 -1.000000 0.000000
32.069176 12.448053 22.369999 0.000000 0.000000 1.000000
32.091904 -1.142857 22.369999 0.000000 0.000000 1.000000
32.854889 12.448053 22.369999 0.000000 0.000000 1.000000
32.091904 -1.142857 22.369999 0.000000 0.000000 1.000000
32.877617 -1.142857 22.369999 0.000000 0.000000 1.000000
32.854889 12.448053 22.369999 0.000000 0.000000 1.000000
32.854889 12.448053 22.369999 0.999999 0.001672 0.000000
32.877617 -1.142857 22.369999 0.999999 0.001672 0.000000
32.854889 12.448052 21.370001 0.999999 0.001672 0.000000
32.877617 -1.142857 22.369999 0.999999 0.001672 0.000000
32.877617 -1.142857 21.370001 0.999999 0.001672 0.000000
32.854889 12.448052 21.370001 0.999999 0.001672 0.000000
32.854889 12.448052 21.370001 0.000000 0.000000 -1.000000
32.877617 -1.142857 21.370001 0.000000 0.000000 -1.000000
32.069176 12.448052 21.370001 0.000000 0.000000 -1.000000
32.877617 -1.142857 21.370001 0.000000 0.000000 -1.000000
32.091904 -1.142857 21.370001 0.000000 0.000000 -1.000000
32.069176 12.448052 21.370001 0.000000 0.000000 -1.000000
32.069176 12.448052 21.370001 -0.999999 -0.001672 0.000000
32.091904 -1.142857 21.370001 -0.999999 -0.001672 0.000000
32.069176 12.448053 22.369999 -0.999999 -0.001672 0.000000
32.091904 -1.142857 21.370001 -0.999999 -0.001672 0.000000
32.091904 -1.142857 22.369999 -0.999999 -0.001672 0.000000
32.069176 12.448053 22.369999 -0.999999 -0.001672 0.000000
32.069176 12.448052 21.370001 0.000000 1.000000 0.000000
32.069176 12.448053 22.369999 0.000000 1.000000 0.000000
32.854889 12.448052 21.370001 0.000000 1.000000 0.000000
32.069176 12.448053 22.369999 0.000000 1.000000 0.000000
32.854889 12.448053 22.369999 0.000000 1.000000 0.000000
32.854889 12.448052 21.370001 0.000000 1.000000 0.000000
32.091904 -1.142857 22.369999 0.000000 -1.000000 0.000000
32.091904 -1.142857 21.370001 0.000000 -1.000000 0.000000
32.877617 -1.142857 22.369999 0.000000 -1.000000 0.000000
32.091904 -1.142857 21.370001 0.000000 -1.000000 0.000000
32.877617 -1.142857 21.370001 0.000000 -1.000000 0.000000
32.877617 -1.142857 22.369999 0.000000 -1.000000 0.000000
57.050476 57.000000 41.478092 0.000000 0.000000 -1.000000
