56

-37.023926 37.031246 -37.023926 -0.577350 0.577350 -0.577350 0.000000 0.000000
-44.523926 11.835930 -44.523926 -0.700799 0.133273 -0.700799 0.000000 0.000000
-59.992676 16.054678 -16.047358 -0.942250 0.236817 -0.236817 0.000000 0.000000
-44.523926 44.531246 -11.828609 -0.700799 0.700799 -0.133273 0.000000 0.000000
-44.523926 -11.828609 -44.523926 -0.675002 -0.297900 -0.675002 0.000000 0.000000
-59.992676 -16.047358 -16.047358 -0.933483 -0.253583 -0.253583 0.000000 0.000000
-37.023926 -37.023926 -37.023926 -0.557140 -0.615784 -0.557140 0.000000 0.000000
-44.523926 -44.523926 -11.828609 -0.695548 -0.685284 -0.215865 0.000000 0.000000
-59.992676 16.054678 16.054678 -0.933483 0.253583 0.253583 0.000000 0.000000
-44.523926 44.531246 11.835930 -0.675002 0.675002 0.297900 0.000000 0.000000
-59.992676 -16.047358 16.054678 -0.942250 -0.236817 0.236817 0.000000 0.000000
-44.523926 -44.523926 11.835930 -0.685285 -0.695548 0.215865 0.000000 0.000000
-44.523926 11.835930 44.531246 -0.695548 0.215865 0.685284 0.000000 0.000000
-37.023926 37.031246 37.031246 -0.557140 0.557140 0.615784 0.000000 0.000000
-44.523926 -11.828609 44.531246 -0.685285 -0.215865 0.695548 0.000000 0.000000
-37.023926 -37.023926 37.031246 -0.615784 -0.557140 0.557140 0.000000 0.000000
-11.828609 -44.523926 -44.523926 -0.215865 -0.685284 -0.695548 0.000000 0.000000
-16.047358 -59.992676 -16.047358 -0.236817 -0.942250 -0.236817 0.000000 0.000000
11.835930 -44.523926 -44.523926 0.215865 -0.695548 -0.685285 0.000000 0.000000
16.054678 -59.992676 -16.047358 0.253583 -0.933483 -0.253583 0.000000 0.000000
37.031246 -37.023926 -37.023926 0.557140 -0.557140 -0.615784 0.000000 0.000000
44.531246 -44.523926 -11.828609 0.675002 -0.675002 -0.297900 0.000000 0.000000
-16.047358 -59.992676 16.054678 -0.253583 -0.933483 0.253583 0.000000 0.000000
16.054678 -59.992676 16.054678 0.236817 -0.942250 0.236817 0.000000 0.000000
44.531246 -44.523926 11.835930 0.700799 -0.700799 0.133273 0.000000 0.000000
-11.828609 -44.523926 44.531246 -0.297900 -0.675002 0.675002 0.000000 0.000000
11.835930 -44.523926 44.531246 0.133273 -0.700799 0.700799 0.000000 0.000000
37.031246 -37.023926 37.031246 0.577350 -0.577350 0.577350 0.000000 0.000000
-11.828609 44.531246 -44.523926 -0.133273 0.700799 -0.700799 0.000000 0.000000
-16.047358 16.054678 -59.992676 -0.236817 0.236817 -0.942250 0.000000 0.000000
11.835930 44.531246 -44.523926 0.297900 0.675002 -0.675002 0.000000 0.000000
16.054678 16.054678 -59.992676 0.253583 0.253583 -0.933483 0.000000 0.000000
37.031246 37.031246 -37.023926 0.615784 0.557140 -0.557140 0.000000 0.000000
44.531246 11.835930 -44.523926 0.685284 0.215865 -0.695548 0.000000 0.000000
-16.047358 -16.047358 -59.992676 -0.253583 -0.253583 -0.933483 0.000000 0.000000
16.054678 -16.047358 -59.992676 0.236817 -0.236817 -0.942250 0.000000 0.000000
44.531246 -11.828609 -44.523926 0.695548 -0.215865 -0.685285 0.000000 0.000000
44.531246 44.531246 -11.828609 0.685284 0.695548 -0.215865 0.000000 0.000000
59.999996 16.054678 -16.047358 0.942250 0.236817 -0.236817 0.000000 0.000000
44.531246 44.531246 11.835930 0.695548 0.685285 0.215865 0.000000 0.000000
59.999996 16.054678 16.054678 0.933483 0.253583 0.253583 0.000000 0.000000
37.031246 37.031246 37.031246 0.557140 0.615784 0.557140 0.000000 0.000000
44.531246 11.835930 44.531246 0.675002 0.297900 0.675002 0.000000 0.000000
59.999996 -16.047358 -16.047358 0.933483 -0.253583 -0.253583 0.000000 0.000000
